month,market_type,category,item,spec,price_source,price
2025-05,전통시장 ,공산품,청주,"백화수복, 1.8L 1병",문창동 문창시장,11800.0
2025-05,전통시장 ,공산품,청주,"백화수복, 1.8L 1병",산성동 산성시장,11500.0
2025-05,전통시장 ,공산품,청주,"백화수복, 1.8L 1병",유천동 유천시장,12000.0
2025-05,전통시장 ,공산품,청주,"백화수복, 1.8L 1병",태평동 태평시장,11000.0
2025-05,전통시장 ,공산품,청주,"백화수복, 1.8L 1병",오류동 오류시장,12000.0
2025-05,전통시장 ,공산품,청주,"백화수복, 1.8L 1병",부사동 부사시장,12500.0
2025-05,전통시장 ,공산품,청주,"백화수복, 1.8L 1병",도마동 도마큰시장,11500.0
2025-05,전통시장 ,공산품,청주,"백화수복, 1.8L 1병",괴정동 한민시장,11000.0
2025-05,전통시장 ,공산품,청주,"백화수복, 1.8L 1병",중리동 중리시장,11200.0
2025-05,전통시장 ,공산품,청주,"백화수복, 1.8L 1병","법1,2동 법동시장",12500.0
2025-05,전통시장 ,공산품,화장지,크리넥스 35mⅹ24롤(백색),전통시장 평균,24663.636363636364
2025-05,전통시장 ,공산품,화장지,크리넥스 35mⅹ24롤(백색),중 동 중앙시장,29800.0
2025-05,전통시장 ,공산품,화장지,크리넥스 35mⅹ24롤(백색),문창동 문창시장,26500.0
2025-05,전통시장 ,공산품,화장지,크리넥스 35mⅹ24롤(백색),산성동 산성시장,24000.0
2025-05,전통시장 ,공산품,화장지,크리넥스 35mⅹ24롤(백색),유천동 유천시장,27000.0
2025-05,전통시장 ,공산품,화장지,크리넥스 35mⅹ24롤(백색),태평동 태평시장,26000.0
2025-05,전통시장 ,공산품,화장지,크리넥스 35mⅹ24롤(백색),오류동 오류시장,28000.0
2025-05,전통시장 ,공산품,화장지,크리넥스 35mⅹ24롤(백색),부사동 부사시장,28500.0
2025-05,전통시장 ,공산품,화장지,크리넥스 35mⅹ24롤(백색),도마동 도마큰시장,
2025-05,전통시장 ,공산품,화장지,크리넥스 35mⅹ24롤(백색),괴정동 한민시장,34500.0
2025-05,전통시장 ,공산품,화장지,크리넥스 35mⅹ24롤(백색),중리동 중리시장,22000.0
2025-05,전통시장 ,공산품,화장지,크리넥스 35mⅹ24롤(백색),"법1,2동 법동시장",25000.0
2025-05,전통시장 ,공산품,빵,삼립 식빵 750g,전통시장 평균,3638.8888888888887
2025-05,전통시장 ,공산품,빵,삼립 식빵 750g,중 동 중앙시장,3500.0
2025-05,전통시장 ,공산품,빵,삼립 식빵 750g,문창동 문창시장,3500.0
2025-05,전통시장 ,공산품,빵,삼립 식빵 750g,산성동 산성시장,3850.0
2025-05,전통시장 ,공산품,빵,삼립 식빵 750g,태평동 태평시장,3800.0
2025-05,전통시장 ,공산품,빵,삼립 식빵 750g,오류동 오류시장,3800.0
2025-05,전통시장 ,공산품,빵,삼립 식빵 750g,부사동 부사시장,3600.0
2025-05,전통시장 ,공산품,빵,삼립 식빵 750g,도마동 도마큰시장,3700.0
2025-05,전통시장 ,공산품,빵,삼립 식빵 750g,괴정동 한민시장,3500.0
2025-05,전통시장 ,공산품,빵,삼립 식빵 750g,중리동 중리시장,3500.0
2025-05,전통시장 ,공산품,우유,매일우유 1000L,전통시장 평균,3651.1111111111113
2025-05,전통시장 ,공산품,우유,매일우유 1000L,중 동 중앙시장,2000.0
2025-05,전통시장 ,공산품,우유,매일우유 1000L,문창동 문창시장,4950.0
2025-05,전통시장 ,공산품,우유,매일우유 1000L,산성동 산성시장,3290.0
2025-05,전통시장 ,공산품,우유,매일우유 1000L,태평동 태평시장,3200.0
2025-05,전통시장 ,공산품,우유,매일우유 1000L,오류동 오류시장,5480.0
2025-05,전통시장 ,공산품,우유,매일우유 1000L,부사동 부사시장,4950.0
2025-05,전통시장 ,공산품,우유,매일우유 1000L,도마동 도마큰시장,2990.0
2025-05,전통시장 ,공산품,우유,매일우유 1000L,괴정동 한민시장,2800.0
2025-05,전통시장 ,공산품,우유,매일우유 1000L,"법1,2동 법동시장",3200.0
2025-05,전통시장 ,공산품,분유,new임페리얼 3단계,전통시장 평균,45000.0
2025-05,전통시장 ,공산품,분유,new임페리얼 3단계,산성동 산성시장,45000.0
2025-05,전통시장 ,공산품,세제,애경 스파크 3kg,전통시장 평균,9345.454545454546
2025-05,전통시장 ,공산품,세제,애경 스파크 3kg,중 동 중앙시장,10500.0
2025-05,전통시장 ,공산품,세제,애경 스파크 3kg,문창동 문창시장,10000.0
2025-05,전통시장 ,공산품,세제,애경 스파크 3kg,산성동 산성시장,6000.0
2025-05,전통시장 ,공산품,세제,애경 스파크 3kg,유천동 유천시장,9200.0
2025-05,전통시장 ,공산품,세제,애경 스파크 3kg,태평동 태평시장,9800.0
2025-05,전통시장 ,공산품,세제,애경 스파크 3kg,오류동 오류시장,10000.0
2025-05,전통시장 ,공산품,세제,애경 스파크 3kg,부사동 부사시장,10500.0
2025-05,전통시장 ,공산품,세제,애경 스파크 3kg,도마동 도마큰시장,9300.0
2025-05,전통시장 ,공산품,세제,애경 스파크 3kg,괴정동 한민시장,9700.0
2025-05,전통시장 ,공산품,세제,애경 스파크 3kg,중리동 중리시장,9500.0
2025-05,전통시장 ,공산품,세제,애경 스파크 3kg,"법1,2동 법동시장",8300.0
2025-05,대형마트,농산물,쌀,청풍명월(20kg),평균,58801.5
2025-05,대형마트,농산물,쌀,청풍명월(20kg),안영동 하나로마트,54703.0
2025-05,대형마트,농산물,쌀,청풍명월(20kg),둔산동 세이브존,62900.0
2025-05,대형마트,농산물,쌀,청풍명월(20kg),None_2,62900.0
2025-05,대형마트,농산물,쌀,청풍명월(20kg),None_3,54703.0
2025-05,대형마트,농산물,콩,"국산, 백태 1kg",평균,12195.555555555555
2025-05,대형마트,농산물,콩,"국산, 백태 1kg",대형마트 가 오 동 홈플러스 가 오 점,13980.0
2025-05,대형마트,농산물,콩,"국산, 백태 1kg",용 전 동 이 마 트 대전터미널점,11960.0
2025-05,대형마트,농산물,콩,"국산, 백태 1kg",문화동 홈플러스,13980.0
2025-05,대형마트,농산물,콩,"국산, 백태 1kg",안영동 하나로마트,9980.0
2025-05,대형마트,농산물,콩,"국산, 백태 1kg",둔산동 세이브존,11960.0
2025-05,대형마트,농산물,콩,"국산, 백태 1kg",둔산동 이마트,11960.0
2025-05,대형마트,농산물,콩,"국산, 백태 1kg",진잠동 롯데마트 (서대전점),10980.0
2025-05,대형마트,농산물,콩,"국산, 백태 1kg",온천1동 홈플러스 (유성점),13980.0
2025-05,대형마트,농산물,콩,"국산, 백태 1kg",관평동 롯데마트 (테크노점),10980.0
2025-05,대형마트,농산물,콩,"국산, 백태 1kg",None_2,13980.0
2025-05,대형마트,농산물,콩,"국산, 백태 1kg",None_3,9980.0
2025-05,대형마트,농산물,참깨,국산 500g,평균,39076.666666666664
2025-05,대형마트,농산물,참깨,국산 500g,용 전 동 이 마 트 대전터미널점,39170.0
2025-05,대형마트,농산물,참깨,국산 500g,문화동 홈플러스,44166.0
2025-05,대형마트,농산물,참깨,국산 500g,안영동 하나로마트,19160.0
2025-05,대형마트,농산물,참깨,국산 500g,둔산동 세이브존,40280.0
2025-05,대형마트,농산물,참깨,국산 500g,둔산동 이마트,41250.0
2025-05,대형마트,농산물,참깨,국산 500g,진잠동 롯데마트 (서대전점),42250.0
2025-05,대형마트,농산물,참깨,국산 500g,온천1동 홈플러스 (유성점),39714.0
2025-05,대형마트,농산물,참깨,국산 500g,노은2동 롯데마트 (노은점),43450.0
2025-05,대형마트,농산물,참깨,국산 500g,관평동 롯데마트 (테크노점),42250.0
2025-05,대형마트,농산물,참깨,국산 500g,None_2,44166.0
2025-05,대형마트,농산물,참깨,국산 500g,None_3,19160.0
2025-05,대형마트,농산물,사과,"부사 400g1개, 중품",평균,4700.909090909091
2025-05,대형마트,농산물,사과,"부사 400g1개, 중품",대형마트 가 오 동 홈플러스 가 오 점,2220.0
2025-05,대형마트,농산물,사과,"부사 400g1개, 중품",용 전 동 이 마 트 대전터미널점,3632.0
2025-05,대형마트,농산물,사과,"부사 400g1개, 중품",문화동 홈플러스,4996.0
2025-05,대형마트,농산물,사과,"부사 400g1개, 중품",안영동 하나로마트,6980.0
2025-05,대형마트,농산물,사과,"부사 400g1개, 중품",둔산동 세이브존,4980.0
2025-05,대형마트,농산물,사과,"부사 400g1개, 중품",둔산동 이마트,4892.0
2025-05,대형마트,농산물,사과,"부사 400g1개, 중품",월평점 이마트,3670.0
2025-05,대형마트,농산물,사과,"부사 400g1개, 중품",진잠동 롯데마트 (서대전점),4750.0
2025-05,대형마트,농산물,사과,"부사 400g1개, 중품",온천1동 홈플러스 (유성점),5000.0
2025-05,대형마트,농산물,사과,"부사 400g1개, 중품",노은2동 롯데마트 (노은점),5840.0
2025-05,대형마트,농산물,사과,"부사 400g1개, 중품",관평동 롯데마트 (테크노점),4750.0
2025-05,대형마트,농산물,사과,"부사 400g1개, 중품",None_2,6980.0
2025-05,대형마트,농산물,사과,"부사 400g1개, 중품",None_3,2220.0
2025-05,대형마트,농산물,배,"신고배 600g1개, 중품",평균,6263.545454545455
2025-05,대형마트,농산물,배,"신고배 600g1개, 중품",대형마트 가 오 동 홈플러스 가 오 점,3780.0
2025-05,대형마트,농산물,배,"신고배 600g1개, 중품",용 전 동 이 마 트 대전터미널점,3984.0
2025-05,대형마트,농산물,배,"신고배 600g1개, 중품",문화동 홈플러스,4990.0
2025-05,대형마트,농산물,배,"신고배 600g1개, 중품",안영동 하나로마트,7823.0
2025-05,대형마트,농산물,배,"신고배 600g1개, 중품",둔산동 세이브존,6980.0
2025-05,대형마트,농산물,배,"신고배 600g1개, 중품",둔산동 이마트,8100.0
2025-05,대형마트,농산물,배,"신고배 600g1개, 중품",월평점 이마트,3060.0
2025-05,대형마트,농산물,배,"신고배 600g1개, 중품",진잠동 롯데마트 (서대전점),7495.0
2025-05,대형마트,농산물,배,"신고배 600g1개, 중품",온천1동 홈플러스 (유성점),7500.0
2025-05,대형마트,농산물,배,"신고배 600g1개, 중품",노은2동 롯데마트 (노은점),7692.0
2025-05,대형마트,농산물,배,"신고배 600g1개, 중품",관평동 롯데마트 (테크노점),7495.0
2025-05,대형마트,농산물,배,"신고배 600g1개, 중품",None_2,8100.0
2025-05,대형마트,농산물,배,"신고배 600g1개, 중품",None_3,3060.0
2025-05,대형마트,농산물,감귤,100g 정도 10개,평균,13009.4
2025-05,대형마트,농산물,감귤,100g 정도 10개,대형마트 가 오 동 홈플러스 가 오 점,8564.0
2025-05,대형마트,농산물,감귤,100g 정도 10개,용 전 동 이 마 트 대전터미널점,13900.0
2025-05,대형마트,농산물,감귤,100g 정도 10개,안영동 하나로마트,14000.0
2025-05,대형마트,농산물,감귤,100g 정도 10개,둔산동 세이브존,6980.0
2025-05,대형마트,농산물,감귤,100g 정도 10개,둔산동 이마트,21130.0
2025-05,대형마트,농산물,감귤,100g 정도 10개,월평점 이마트,7990.0
2025-05,대형마트,농산물,감귤,100g 정도 10개,진잠동 롯데마트 (서대전점),12990.0
2025-05,대형마트,농산물,감귤,100g 정도 10개,온천1동 홈플러스 (유성점),18560.0
2025-05,대형마트,농산물,감귤,100g 정도 10개,노은2동 롯데마트 (노은점),12990.0
2025-05,대형마트,농산물,감귤,100g 정도 10개,관평동 롯데마트 (테크노점),12990.0
2025-05,대형마트,농산물,감귤,100g 정도 10개,None_2,21130.0
2025-05,대형마트,농산물,감귤,100g 정도 10개,None_3,6980.0
2025-05,대형마트,농산물,밤,굵은것 1kg,평균,8085.0
2025-05,대형마트,농산물,밤,굵은것 1kg,대형마트 가 오 동 홈플러스 가 오 점,7135.0
2025-05,대형마트,농산물,밤,굵은것 1kg,용 전 동 이 마 트 대전터미널점,3780.0
2025-05,대형마트,농산물,밤,굵은것 1kg,안영동 하나로마트,8100.0
2025-05,대형마트,농산물,밤,굵은것 1kg,온천1동 홈플러스 (유성점),9990.0
2025-05,대형마트,농산물,밤,굵은것 1kg,관평동 롯데마트 (테크노점),11420.0
2025-05,대형마트,농산물,밤,굵은것 1kg,None_2,11420.0
2025-05,대형마트,농산물,밤,굵은것 1kg,None_3,3780.0
2025-05,대형마트,농산물,무,통무우 2kg,평균,2890.5454545454545
2025-05,대형마트,농산물,무,통무우 2kg,대형마트 가 오 동 홈플러스 가 오 점,3480.0
2025-05,대형마트,농산물,무,통무우 2kg,용 전 동 이 마 트 대전터미널점,3480.0
2025-05,대형마트,농산물,무,통무우 2kg,문화동 홈플러스,2990.0
2025-05,대형마트,농산물,무,통무우 2kg,안영동 하나로마트,2500.0
2025-05,대형마트,농산물,무,통무우 2kg,둔산동 세이브존,1360.0
2025-05,대형마트,농산물,무,통무우 2kg,둔산동 이마트,2144.0
2025-05,대형마트,농산물,무,통무우 2kg,월평점 이마트,2980.0
2025-05,대형마트,농산물,무,통무우 2kg,진잠동 롯데마트 (서대전점),3740.0
2025-05,대형마트,농산물,무,통무우 2kg,온천1동 홈플러스 (유성점),2392.0
2025-05,대형마트,농산물,무,통무우 2kg,노은2동 롯데마트 (노은점),3740.0
2025-05,대형마트,농산물,무,통무우 2kg,관평동 롯데마트 (테크노점),2990.0
2025-05,대형마트,농산물,무,통무우 2kg,None_2,3740.0
2025-05,대형마트,농산물,무,통무우 2kg,None_3,1360.0
2025-05,대형마트,농산물,배추,통배추 2kg,평균,5021.090909090909
2025-05,대형마트,농산물,배추,통배추 2kg,대형마트 가 오 동 홈플러스 가 오 점,7992.0
2025-05,대형마트,농산물,배추,통배추 2kg,용 전 동 이 마 트 대전터미널점,7980.0
2025-05,대형마트,농산물,배추,통배추 2kg,문화동 홈플러스,2990.0
2025-05,대형마트,농산물,배추,통배추 2kg,안영동 하나로마트,3580.0
2025-05,대형마트,농산물,배추,통배추 2kg,둔산동 세이브존,5990.0
2025-05,대형마트,농산물,배추,통배추 2kg,둔산동 이마트,5760.0
2025-05,대형마트,농산물,배추,통배추 2kg,월평점 이마트,5480.0
2025-05,대형마트,농산물,배추,통배추 2kg,진잠동 롯데마트 (서대전점),3490.0
2025-05,대형마트,농산물,배추,통배추 2kg,온천1동 홈플러스 (유성점),3990.0
2025-05,대형마트,농산물,배추,통배추 2kg,노은2동 롯데마트 (노은점),3990.0
2025-05,대형마트,농산물,배추,통배추 2kg,관평동 롯데마트 (테크노점),3990.0
2025-05,대형마트,농산물,배추,통배추 2kg,None_2,7992.0
2025-05,대형마트,농산물,배추,통배추 2kg,None_3,2990.0
2025-05,대형마트,농산물,고추가루,"국산, 400g",평균,15375.818181818182
2025-05,대형마트,농산물,고추가루,"국산, 400g",대형마트 가 오 동 홈플러스 가 오 점,14320.0
2025-05,대형마트,농산물,고추가루,"국산, 400g",용 전 동 이 마 트 대전터미널점,14352.0
2025-05,대형마트,농산물,고추가루,"국산, 400g",문화동 홈플러스,14900.0
2025-05,대형마트,농산물,고추가루,"국산, 400g",안영동 하나로마트,15040.0
2025-05,대형마트,농산물,고추가루,"국산, 400g",둔산동 세이브존,14390.0
2025-05,대형마트,농산물,고추가루,"국산, 400g",둔산동 이마트,19200.0
2025-05,대형마트,농산물,고추가루,"국산, 400g",월평점 이마트,9872.0
2025-05,대형마트,농산물,고추가루,"국산, 400g",진잠동 롯데마트 (서대전점),13560.0
2025-05,대형마트,농산물,고추가루,"국산, 400g",온천1동 홈플러스 (유성점),15900.0
2025-05,대형마트,농산물,고추가루,"국산, 400g",노은2동 롯데마트 (노은점),18800.0
2025-05,대형마트,농산물,고추가루,"국산, 400g",관평동 롯데마트 (테크노점),18800.0
2025-05,대형마트,농산물,고추가루,"국산, 400g",None_2,19200.0
2025-05,대형마트,농산물,고추가루,"국산, 400g",None_3,9872.0
2025-05,대형마트,농산물,양파,망에든것 1kg,평균,2929.5454545454545
2025-05,대형마트,농산물,양파,망에든것 1kg,대형마트 가 오 동 홈플러스 가 오 점,1870.0
2025-05,대형마트,농산물,양파,망에든것 1kg,용 전 동 이 마 트 대전터미널점,2220.0
2025-05,대형마트,농산물,양파,망에든것 1kg,문화동 홈플러스,2990.0
2025-05,대형마트,농산물,양파,망에든것 1kg,안영동 하나로마트,3000.0
2025-05,대형마트,농산물,양파,망에든것 1kg,둔산동 세이브존,3690.0
2025-05,대형마트,농산물,양파,망에든것 1kg,둔산동 이마트,2380.0
2025-05,대형마트,농산물,양파,망에든것 1kg,월평점 이마트,2495.0
2025-05,대형마트,농산물,양파,망에든것 1kg,진잠동 롯데마트 (서대전점),2990.0
2025-05,대형마트,농산물,양파,망에든것 1kg,온천1동 홈플러스 (유성점),2940.0
2025-05,대형마트,농산물,양파,망에든것 1kg,노은2동 롯데마트 (노은점),2660.0
2025-05,대형마트,농산물,양파,망에든것 1kg,관평동 롯데마트 (테크노점),4990.0
2025-05,대형마트,농산물,양파,망에든것 1kg,None_2,4990.0
2025-05,대형마트,농산물,양파,망에든것 1kg,None_3,1870.0
2025-05,대형마트,농산물,대파,1kg,평균,3192.7272727272725
2025-05,대형마트,농산물,대파,1kg,대형마트 가 오 동 홈플러스 가 오 점,5600.0
2025-05,대형마트,농산물,대파,1kg,용 전 동 이 마 트 대전터미널점,6980.0
2025-05,대형마트,농산물,대파,1kg,문화동 홈플러스,2590.0
2025-05,대형마트,농산물,대파,1kg,안영동 하나로마트,2100.0
2025-05,대형마트,농산물,대파,1kg,둔산동 세이브존,1290.0
2025-05,대형마트,농산물,대파,1kg,둔산동 이마트,1980.0
2025-05,대형마트,농산물,대파,1kg,월평점 이마트,3480.0
2025-05,대형마트,농산물,대파,1kg,진잠동 롯데마트 (서대전점),3560.0
2025-05,대형마트,농산물,대파,1kg,온천1동 홈플러스 (유성점),1490.0
2025-05,대형마트,농산물,대파,1kg,노은2동 롯데마트 (노은점),3560.0
2025-05,대형마트,농산물,대파,1kg,관평동 롯데마트 (테크노점),2490.0
2025-05,대형마트,농산물,대파,1kg,None_2,6980.0
2025-05,대형마트,농산물,대파,1kg,None_3,1290.0
2025-05,대형마트,농산물,깐마늘,"국산, 중품, 100g",평균,1307.7272727272727
2025-05,대형마트,농산물,깐마늘,"국산, 중품, 100g",대형마트 가 오 동 홈플러스 가 오 점,998.0
2025-05,대형마트,농산물,깐마늘,"국산, 중품, 100g",용 전 동 이 마 트 대전터미널점,1260.0
2025-05,대형마트,농산물,깐마늘,"국산, 중품, 100g",문화동 홈플러스,1330.0
2025-05,대형마트,농산물,깐마늘,"국산, 중품, 100g",안영동 하나로마트,1490.0
2025-05,대형마트,농산물,깐마늘,"국산, 중품, 100g",둔산동 세이브존,998.0
2025-05,대형마트,농산물,깐마늘,"국산, 중품, 100g",둔산동 이마트,1593.0
2025-05,대형마트,농산물,깐마늘,"국산, 중품, 100g",월평점 이마트,1048.0
2025-05,대형마트,농산물,깐마늘,"국산, 중품, 100g",진잠동 롯데마트 (서대전점),1990.0
2025-05,대형마트,농산물,깐마늘,"국산, 중품, 100g",온천1동 홈플러스 (유성점),990.0
2025-05,대형마트,농산물,깐마늘,"국산, 중품, 100g",노은2동 롯데마트 (노은점),1398.0
2025-05,대형마트,농산물,깐마늘,"국산, 중품, 100g",관평동 롯데마트 (테크노점),1290.0
2025-05,대형마트,농산물,깐마늘,"국산, 중품, 100g",None_2,1990.0
2025-05,대형마트,농산물,깐마늘,"국산, 중품, 100g",None_3,990.0
2025-05,대형마트,농산물,콩나물,"수입콩, 포장, 300g",평균,1218.909090909091
2025-05,대형마트,농산물,콩나물,"수입콩, 포장, 300g",대형마트 가 오 동 홈플러스 가 오 점,600.0
2025-05,대형마트,농산물,콩나물,"수입콩, 포장, 300g",용 전 동 이 마 트 대전터미널점,1410.0
2025-05,대형마트,농산물,콩나물,"수입콩, 포장, 300g",문화동 홈플러스,1000.0
2025-05,대형마트,농산물,콩나물,"수입콩, 포장, 300g",안영동 하나로마트,1290.0
2025-05,대형마트,농산물,콩나물,"수입콩, 포장, 300g",둔산동 세이브존,1300.0
2025-05,대형마트,농산물,콩나물,"수입콩, 포장, 300g",둔산동 이마트,1300.0
2025-05,대형마트,농산물,콩나물,"수입콩, 포장, 300g",월평점 이마트,1968.0
2025-05,대형마트,농산물,콩나물,"수입콩, 포장, 300g",진잠동 롯데마트 (서대전점),1220.0
2025-05,대형마트,농산물,콩나물,"수입콩, 포장, 300g",온천1동 홈플러스 (유성점),1230.0
2025-05,대형마트,농산물,콩나물,"수입콩, 포장, 300g",노은2동 롯데마트 (노은점),1000.0
2025-05,대형마트,농산물,콩나물,"수입콩, 포장, 300g",관평동 롯데마트 (테크노점),1090.0
2025-05,대형마트,농산물,콩나물,"수입콩, 포장, 300g",None_2,1968.0
2025-05,대형마트,농산물,콩나물,"수입콩, 포장, 300g",None_3,600.0
2025-05,대형마트,농산물,대추,1kg,평균,29356.666666666668
2025-05,대형마트,농산물,대추,1kg,용 전 동 이 마 트 대전터미널점,31920.0
2025-05,대형마트,농산물,대추,1kg,안영동 하나로마트,19200.0
2025-05,대형마트,농산물,대추,1kg,둔산동 세이브존,33200.0
2025-05,대형마트,농산물,대추,1kg,둔산동 이마트,39900.0
2025-05,대형마트,농산물,대추,1kg,월평점 이마트,26630.0
2025-05,대형마트,농산물,대추,1kg,진잠동 롯데마트 (서대전점),29800.0
2025-05,대형마트,농산물,대추,1kg,온천1동 홈플러스 (유성점),23960.0
2025-05,대형마트,농산물,대추,1kg,노은2동 롯데마트 (노은점),29800.0
2025-05,대형마트,농산물,대추,1kg,관평동 롯데마트 (테크노점),29800.0
2025-05,대형마트,농산물,감자,1kg,평균,4646.636363636364
2025-05,대형마트,농산물,감자,1kg,대형마트 가 오 동 홈플러스 가 오 점,3491.0
2025-05,대형마트,농산물,감자,1kg,용 전 동 이 마 트 대전터미널점,1980.0
2025-05,대형마트,농산물,감자,1kg,문화동 홈플러스,5990.0
2025-05,대형마트,농산물,감자,1kg,안영동 하나로마트,4180.0
2025-05,대형마트,농산물,감자,1kg,둔산동 세이브존,4990.0
2025-05,대형마트,농산물,감자,1kg,둔산동 이마트,3986.0
2025-05,대형마트,농산물,감자,1kg,월평점 이마트,4990.0
2025-05,대형마트,농산물,감자,1kg,진잠동 롯데마트 (서대전점),5990.0
2025-05,대형마트,농산물,감자,1kg,온천1동 홈플러스 (유성점),2190.0
2025-05,대형마트,농산물,감자,1kg,노은2동 롯데마트 (노은점),6666.0
2025-05,대형마트,농산물,감자,1kg,관평동 롯데마트 (테크노점),6660.0
2025-05,대형마트,축산물,쇠고기,한우등심1등급 600g,평균,62829.09090909091
2025-05,대형마트,축산물,쇠고기,한우등심1등급 600g,대형마트 가 오 동 홈플러스 가 오 점,85800.0
2025-05,대형마트,축산물,쇠고기,한우등심1등급 600g,용 전 동 이 마 트 대전터미널점,72710.0
2025-05,대형마트,축산물,쇠고기,한우등심1등급 600g,문화동 홈플러스,57240.0
2025-05,대형마트,축산물,쇠고기,한우등심1등급 600g,안영동 하나로마트,47500.0
2025-05,대형마트,축산물,쇠고기,한우등심1등급 600g,둔산동 세이브존,47880.0
2025-05,대형마트,축산물,쇠고기,한우등심1등급 600g,둔산동 이마트,71280.0
2025-05,대형마트,축산물,쇠고기,한우등심1등급 600g,월평점 이마트,38280.0
2025-05,대형마트,축산물,쇠고기,한우등심1등급 600g,진잠동 롯데마트 (서대전점),67560.0
2025-05,대형마트,축산물,쇠고기,한우등심1등급 600g,온천1동 홈플러스 (유성점),67750.0
2025-05,대형마트,축산물,쇠고기,한우등심1등급 600g,노은2동 롯데마트 (노은점),67560.0
2025-05,대형마트,축산물,쇠고기,한우등심1등급 600g,관평동 롯데마트 (테크노점),67560.0
2025-05,대형마트,축산물,쇠고기,한우등심1등급 600g,None_2,85800.0
2025-05,대형마트,축산물,쇠고기,한우등심1등급 600g,None_3,38280.0
2025-05,대형마트,축산물,돼지고기,"국산, 삼겹살 600g",평균,17527.090909090908
2025-05,대형마트,축산물,돼지고기,"국산, 삼겹살 600g",대형마트 가 오 동 홈플러스 가 오 점,15540.0
2025-05,대형마트,축산물,돼지고기,"국산, 삼겹살 600g",용 전 동 이 마 트 대전터미널점,17280.0
2025-05,대형마트,축산물,돼지고기,"국산, 삼겹살 600g",문화동 홈플러스,26160.0
2025-05,대형마트,축산물,돼지고기,"국산, 삼겹살 600g",안영동 하나로마트,17080.0
2025-05,대형마트,축산물,돼지고기,"국산, 삼겹살 600g",둔산동 세이브존,11880.0
2025-05,대형마트,축산물,돼지고기,"국산, 삼겹살 600g",둔산동 이마트,17280.0
2025-05,대형마트,축산물,돼지고기,"국산, 삼겹살 600g",월평점 이마트,13080.0
2025-05,대형마트,축산물,돼지고기,"국산, 삼겹살 600g",진잠동 롯데마트 (서대전점),17940.0
2025-05,대형마트,축산물,돼지고기,"국산, 삼겹살 600g",온천1동 홈플러스 (유성점),20678.0
2025-05,대형마트,축산물,돼지고기,"국산, 삼겹살 600g",노은2동 롯데마트 (노은점),17940.0
2025-05,대형마트,축산물,돼지고기,"국산, 삼겹살 600g",관평동 롯데마트 (테크노점),17940.0
2025-05,대형마트,축산물,돼지고기,"국산, 삼겹살 600g",None_2,26160.0
2025-05,대형마트,축산물,돼지고기,"국산, 삼겹살 600g",None_3,11880.0
2025-05,대형마트,축산물,생닭,"하림, 육계 1마리 1kg",평균,10164.545454545454
2025-05,대형마트,축산물,생닭,"하림, 육계 1마리 1kg",대형마트 가 오 동 홈플러스 가 오 점,10990.0
2025-05,대형마트,축산물,생닭,"하림, 육계 1마리 1kg",용 전 동 이 마 트 대전터미널점,9980.0
2025-05,대형마트,축산물,생닭,"하림, 육계 1마리 1kg",문화동 홈플러스,8990.0
2025-05,대형마트,축산물,생닭,"하림, 육계 1마리 1kg",안영동 하나로마트,9460.0
2025-05,대형마트,축산물,생닭,"하림, 육계 1마리 1kg",둔산동 세이브존,7980.0
2025-05,대형마트,축산물,생닭,"하림, 육계 1마리 1kg",둔산동 이마트,7980.0
2025-05,대형마트,축산물,생닭,"하림, 육계 1마리 1kg",월평점 이마트,10480.0
2025-05,대형마트,축산물,생닭,"하림, 육계 1마리 1kg",진잠동 롯데마트 (서대전점),12990.0
2025-05,대형마트,축산물,생닭,"하림, 육계 1마리 1kg",온천1동 홈플러스 (유성점),7990.0
2025-05,대형마트,축산물,생닭,"하림, 육계 1마리 1kg",노은2동 롯데마트 (노은점),12990.0
2025-05,대형마트,축산물,생닭,"하림, 육계 1마리 1kg",관평동 롯데마트 (테크노점),11980.0
2025-05,대형마트,축산물,생닭,"하림, 육계 1마리 1kg",None_2,12990.0
2025-05,대형마트,축산물,생닭,"하림, 육계 1마리 1kg",None_3,7980.0
2025-05,대형마트,축산물,달걀,대란 1판(30개),평균,7771.818181818182
2025-05,대형마트,축산물,달걀,대란 1판(30개),대형마트 가 오 동 홈플러스 가 오 점,7890.0
2025-05,대형마트,축산물,달걀,대란 1판(30개),용 전 동 이 마 트 대전터미널점,6980.0
2025-05,대형마트,축산물,달걀,대란 1판(30개),문화동 홈플러스,7890.0
2025-05,대형마트,축산물,달걀,대란 1판(30개),안영동 하나로마트,9560.0
2025-05,대형마트,축산물,달걀,대란 1판(30개),둔산동 세이브존,6990.0
2025-05,대형마트,축산물,달걀,대란 1판(30개),둔산동 이마트,6980.0
2025-05,대형마트,축산물,달걀,대란 1판(30개),월평점 이마트,7240.0
2025-05,대형마트,축산물,달걀,대란 1판(30개),진잠동 롯데마트 (서대전점),7990.0
2025-05,대형마트,축산물,달걀,대란 1판(30개),온천1동 홈플러스 (유성점),7990.0
2025-05,대형마트,축산물,달걀,대란 1판(30개),노은2동 롯데마트 (노은점),7990.0
2025-05,대형마트,축산물,달걀,대란 1판(30개),관평동 롯데마트 (테크노점),7990.0
2025-05,대형마트,축산물,달걀,대란 1판(30개),None_2,9560.0
2025-05,대형마트,축산물,달걀,대란 1판(30개),None_3,6980.0
